,area_type,code,area_name,lon,lat,area_store,area_sim_store,tot_customer,avg_take
928,골목상권,1000042,청구로17길,127.0117026,37.5586445,3.5,4.5,356722.0,121922493.0
929,골목상권,1000043,청구로1길,127.0153921,37.55808546,4.0,4.0,476451.0,4880230.0
930,골목상권,1000310,화랑로14길,127.0422282,37.6013086,3.428571429,6.428571429,450575.0,121338276.0
931,골목상권,1000389,가좌로7길,126.919185,37.58493549,3.571428571,3.571428571,497717.0,12254090.0
932,골목상권,1000390,갈현로1길,126.908287,37.59941547,3.714285714,3.857142857,411053.0,80419008.0
933,골목상권,1000352,노해로60길,127.0340172,37.6490095,7.0,12.0,590499.0,276317169.0
934,골목상권,1000353,노해로63다길,127.0454881,37.65453767,4.857142857,6.571428571,330420.0,87058823.0
935,골목상권,1000529,목동중앙서로7길,126.8651806,37.5343763,4.571428571,4.571428571,497898.0,34695746.0
936,골목상권,1000530,목동중앙서로8가길,126.865005,37.53137577,2.857142857,2.857142857,222143.0,20014988.0
937,골목상권,1000531,신목로2길,126.875727,37.5197466,1.0,1.0,346360.0,45304590.0
938,골목상권,1000118,왕십리로26길,127.0326996,37.56424476,6.833333333,9.0,644956.0,39496662.0
939,골목상권,1000095,마조로16길,127.044834,37.5655292,1.833333333,1.833333333,279550.0,45304590.0
940,골목상권,1000096,마조로1길,127.0399535,37.56155755,9.833333333,10.83333333,564487.0,255033026.0
941,골목상권,1000097,매봉길,127.0137038,37.54751696,4.833333333,5.833333333,138948.0,41890773.0
942,골목상권,1000098,무수막길,127.0208684,37.55284082,4.166666667,5.166666667,430911.0,172167934.0
943,골목상권,1000099,무학로6길,127.0334926,37.56570415,9.166666667,9.166666667,479629.0,77415138.0
944,골목상권,1000100,무학봉28길,127.0319743,37.56209157,2.833333333,2.833333333,218867.0,25776123.0
945,골목상권,1000101,무학봉길,127.0287707,37.56061476,3.0,3.0,306932.0,30853029.0
946,골목상권,1000678,시흥대로62가길,126.9041107,37.45627905,1.428571429,1.428571429,338343.0,45304590.0
947,골목상권,1000679,시흥대로63길,126.8982011,37.45512982,7.714285714,13.0,165395.0,439501035.0
948,골목상권,1000714,신길로17길,126.9064665,37.49768231,0.571428571,0.571428571,369904.0,45304590.0
949,골목상권,1000715,신길로39길,126.9079809,37.5076306,1.0,1.0,292236.0,45304590.0
950,골목상권,1000716,신길로42가길,126.9144824,37.50927532,3.0,3.0,617106.0,45304590.0
951,골목상권,1000717,신길로42길,126.9131056,37.50660734,1.857142857,1.857142857,505540.0,45304590.0
952,골목상권,1000808,법원단지9길,126.922209,37.47497031,3.0,3.0,696787.0,45304590.0
953,골목상권,1000812,봉천로33길,126.944055,37.48430811,2.857142857,3.0,470629.0,13187130.0
954,골목상권,1000813,서림7길,126.9403446,37.47238595,5.0,5.0,547089.0,58786574.0
955,골목상권,1000814,승방길,126.9799677,37.47314715,1.0,1.0,323893.0,19462942.0
956,골목상권,1000928,선릉로18길,127.0615524,37.48339531,4.0,5.0,241575.0,205201461.0
957,골목상권,1000929,압구정로2길,127.0195474,37.5210988,15.85714286,15.85714286,350720.0,652570666.0
958,골목상권,1000930,언주로81길,127.0413563,37.49888341,23.85714286,29.71428571,1150882.0,942921127.0
959,골목상권,1000499,월드컵로16길,126.9110209,37.55730511,10.0,11.0,479795.0,134652848.0
960,골목상권,1000867,사평대로26길,126.999084,37.49957541,2.142857143,5.142857143,122498.0,526605001.0
961,골목상권,1000868,사평대로57길,127.0212177,37.50739424,6.428571429,6.428571429,302982.0,364700851.0
962,골목상권,1000869,서초대로15길,126.9890319,37.4892764,2.0,2.0,289316.0,8259024.0
963,골목상권,1000552,가로공원로76가길,126.8405738,37.53370594,2.285714286,2.285714286,307906.0,17428412.0
964,골목상권,1000553,가로공원로80길,126.8398552,37.536435,4.428571429,4.428571429,283670.0,26006770.0
965,골목상권,1000624,고척로52길,126.8559888,37.50152391,0.0,0.0,338158.0,45304590.0
966,골목상권,1000006,북촌로11길,126.9841729,37.58131307,3.166666667,3.166666667,79624.0,397053731.0
967,골목상권,1000007,북촌로5길,126.9816938,37.58034865,28.16666667,33.5,85544.0,2456016672.0
968,골목상권,1000137,능동로13길,127.0688678,37.54512805,13.66666667,13.66666667,713677.0,135177820.0
969,골목상권,1000138,능동로19길,127.0720714,37.54636952,9.666666667,12.33333333,310133.0,229100132.0
970,골목상권,1000139,능동로34길,127.0827961,37.55408404,4.571428571,5.571428571,348503.0,46842149.0
971,골목상권,1000231,동일로123길,127.0788708,37.59866792,5.0,8.0,432450.0,60676178.0
972,골목상권,1000831,조원중앙로2길,126.9087926,37.48189848,3.285714286,4.285714286,489302.0,50143390.0
973,골목상권,1000832,중앙길,126.9507818,37.48521212,2.571428571,2.571428571,751636.0,45304590.0
974,골목상권,1000833,청룡8길,126.9430177,37.48044229,5.428571429,5.428571429,385032.0,7587240.0
975,골목상권,1000809,법원단지길,126.9195644,37.47420268,2.857142857,3.714285714,278029.0,46769678.0
976,골목상권,1000810,복은길,126.9391333,37.47443062,3.142857143,3.142857143,440195.0,45304590.0
977,골목상권,1000855,동광로39길,126.9997738,37.49742201,6.0,6.0,324732.0,221083402.0
978,골목상권,1000856,동산로10길,127.0454554,37.47036499,2.428571429,4.0,333738.0,96424645.0
979,골목상권,1000857,동산로19길,127.0463166,37.47369839,9.285714286,10.28571429,332381.0,175489009.0
980,골목상권,1000858,방배천로4안길,126.9834252,37.48106756,13.71428571,13.71428571,127622.0,232761356.0
981,골목상권,1000859,마방로2길,127.0397474,37.47188074,5.428571429,13.42857143,314137.0,817550234.0
982,골목상권,1000549,지양로7길,126.8322292,37.52127859,1.0,2.857142857,264238.0,42402554.0
983,골목상권,1000500,월드컵로19길,126.9082716,37.55656419,21.14285714,22.28571429,478556.0,652712054.0
984,골목상권,1000576,공항대로55길,126.8600745,37.55435452,6.142857143,6.142857143,221251.0,217078680.0
985,골목상권,1000577,공항대로59길,126.8641176,37.55278249,5.428571429,6.428571429,213405.0,184425203.0
986,골목상권,1000674,시흥대로150길,126.9011907,37.47647731,4.857142857,6.142857143,475173.0,44974028.0
987,골목상권,1000675,시흥대로153길,126.8948378,37.47594023,2.714285714,2.714285714,275950.0,35588921.0
988,골목상권,1000676,시흥대로22길,126.9051923,37.44103477,1.142857143,2.142857143,237700.0,20545399.0
989,골목상권,1000677,시흥대로36길,126.9051776,37.44371978,0.714285714,0.714285714,197196.0,45304590.0
990,골목상권,1000821,신림로65길,126.926687,37.48531675,3.0,5.857142857,607157.0,121556524.0
991,골목상권,1000008,북촌로5나길,126.9830171,37.58579084,15.33333333,18.33333333,50790.0,1147196240.0
992,골목상권,1000009,삼청로5길,126.9805717,37.58526789,11.66666667,16.66666667,22722.0,706102141.0
993,골목상권,1000762,서달로10길,126.9630519,37.50353406,2.0,2.0,602200.0,45304590.0
994,골목상권,1000763,서달로14길,126.9647241,37.50695839,4.0,4.142857143,127897.0,10426045.0
995,골목상권,1000764,서달로15길,126.9624161,37.50848939,4.571428571,5.428571429,328612.0,93416372.0
996,골목상권,1000765,서달로8가길,126.961999,37.50569614,1.857142857,1.857142857,203298.0,16004231.0
997,골목상권,1000326,도봉로99길,127.027545,37.64372242,3.428571429,3.428571429,273399.0,27370559.0
998,골목상권,1000327,삼각산로28길,127.0206997,37.638399,2.428571429,2.428571429,292306.0,10195604.0
999,골목상권,1000037,동호로20길,127.0094279,37.55989709,3.0,3.0,281338.0,45304590.0
1000,골목상권,1000038,동호로8길,127.0121998,37.55384214,2.5,4.5,217545.0,156552432.0
1001,골목상권,1000109,성수이로7길,127.0548567,37.54214407,13.16666667,15.16666667,280839.0,201323611.0
1002,골목상권,1000110,성수일로6길,127.0531384,37.54449647,14.66666667,18.66666667,374330.0,224769464.0
1003,골목상권,1000175,답십리로64길,127.0657437,37.5698622,3.142857143,3.142857143,399306.0,29037048.0
1004,골목상권,1000088,고산자로6길,127.0360127,37.55749533,4.333333333,6.333333333,736994.0,253648247.0
1005,골목상권,1000089,금호산2길,127.0233232,37.54958775,1.666666667,1.666666667,273053.0,6289320.0
1006,골목상권,1000724,여의대방로43나길,126.9206602,37.50700009,3.0,3.0,305573.0,100587312.0
1007,골목상권,1000815,신림동길,126.9261428,37.4869112,7.0,7.428571429,668557.0,171135798.0
1008,골목상권,1000986,양재대로101길,127.1355639,37.53312306,7.857142857,11.42857143,835882.0,57927457.0
1009,골목상권,1000987,양재대로116길,127.1418203,37.53899924,3.285714286,4.285714286,186513.0,125009289.0
1010,골목상권,1000988,양재대로124길,127.1446548,37.54198712,4.0,4.0,698590.0,38426015.0
1011,골목상권,1000989,양재대로133길,127.1410906,37.54808219,2.857142857,3.857142857,585763.0,130582494.0
1012,골목상권,1000937,학동로56길,127.0427455,37.51558755,8.0,9.571428571,383511.0,504682826.0
1013,골목상권,1000991,양재대로95길,127.1348012,37.5305741,5.0,7.0,518038.0,98853722.0
1014,골목상권,1000992,양재대로96길,127.1397998,37.52946006,5.714285714,5.714285714,594270.0,83095095.0
1015,골목상권,1000993,올림픽로48길,127.1225682,37.52873137,14.42857143,16.42857143,394222.0,591992363.0
1016,골목상권,1000994,올림픽로71길,127.1211964,37.5409053,3.571428571,3.571428571,610107.0,93241953.0
1017,골목상권,1000995,올림픽로77길,127.1231577,37.54320082,1.666666667,1.666666667,487225.0,45304590.0
1018,골목상권,1000996,올림픽로78길,127.126076,37.54254001,1.714285714,2.714285714,235738.0,56251126.0
1019,골목상권,1000997,올림픽로80길,127.1292331,37.54259066,1.0,1.0,256936.0,59187533.0
1020,골목상권,1000328,삼양로20길,127.0236039,37.61427003,1.0,1.0,341923.0,21772162.0
1021,골목상권,1000313,화랑로32길,127.0592529,37.60664415,5.0,6.0,336936.0,50425218.0
1022,골목상권,1000314,화랑로40길,127.0629163,37.61306631,1.714285714,1.714285714,239594.0,197231137.0
1023,골목상권,1000382,상계로12길,127.0701033,37.65599421,4.571428571,5.571428571,548378.0,16578360.0
1024,골목상권,1000383,상계로1길,127.0622293,37.65857544,4.0,4.714285714,592917.0,16862773.0
1025,골목상권,1000094,마장로39길,127.0443148,37.56805218,2.0,3.333333333,194098.0,21953609.0
1026,골목상권,1000167,천호대로129길,127.0917014,37.55300527,6.857142857,9.0,456776.0,224497551.0
1027,골목상권,1000774,여의대방로46길,126.9274867,37.51195099,4.142857143,5.142857143,325151.0,196595499.0
1028,골목상권,1000238,동일로163길,127.0749876,37.61079777,2.571428571,2.571428571,409574.0,17840084.0
1029,골목상권,1000239,망우로68길,127.1012003,37.59774989,2.0,3.571428571,376348.0,25235235.0
1030,골목상권,1000240,망우로73길,127.1027239,37.6023166,0.0,0.0,224053.0,45304590.0
1031,골목상권,1000241,면목로21길,127.0823523,37.57245566,2.714285714,2.714285714,227159.0,45304590.0
1032,골목상권,1000242,면목로33길,127.0831486,37.57591492,4.142857143,4.857142857,724703.0,78063889.0
1033,골목상권,1000243,면목로45길,127.0865286,37.58158875,2.714285714,4.714285714,377043.0,235361297.0
1034,골목상권,1000247,면목로56길,127.0904037,37.58423477,1.285714286,2.571428571,480161.0,74385710.0
1035,골목상권,1000990,양재대로91길,127.1329305,37.52829669,6.857142857,7.857142857,498846.0,67387419.0
1036,골목상권,1000563,강서로5가길,126.8466476,37.5290468,6.0,7.285714286,714408.0,103946941.0
1037,골목상권,1000846,강남대로8길,127.0430239,37.46852784,14.0,15.14285714,757061.0,367284688.0
1038,골목상권,1000647,부일로1길,126.8201468,37.49343781,0.428571429,0.428571429,85063.0,45304590.0
1039,골목상권,1000648,새말로18길,126.892581,37.50452716,5.714285714,6.714285714,355486.0,81597754.0
1040,골목상권,1000649,신도림로13길,126.880109,37.5100293,1.0,1.0,150821.0,45304590.0
1041,골목상권,1000650,오류로8길,126.8448665,37.49319354,4.0,6.0,483298.0,96487605.0
1042,골목상권,1000998,올림픽로98길,127.1311263,37.55109399,8.428571429,8.428571429,382959.0,95895656.0
1043,골목상권,1000653,중앙로1길,126.8629275,37.49815339,2.714285714,5.714285714,246868.0,105995606.0
1044,골목상권,1000752,사당로26길,126.9780436,37.48097658,4.714285714,4.714285714,252799.0,45304590.0
1045,골목상권,1000680,시흥대로68길,126.9011362,37.45773624,3.714285714,3.714285714,277407.0,18134646.0
1046,골목상권,1000829,조원로10길,126.9036702,37.48244403,7.0,8.142857143,435266.0,444863347.0
1047,골목상권,1000519,목동동로12길,126.8734359,37.52339323,11.71428571,13.28571429,452715.0,308881830.0
1048,골목상권,1000520,목동동로8길,126.8717274,37.51697625,7.0,8.0,205856.0,103608521.0
1049,골목상권,1000521,목동로19길,126.8614981,37.52504668,9.0,11.14285714,583823.0,59323536.0
1050,골목상권,1000140,능동로3길,127.0657464,37.53428179,8.142857143,9.142857143,762101.0,20341030.0
1051,골목상권,1000141,능동로4길,127.0697611,37.53227025,6.857142857,6.857142857,370597.0,39975402.0
1052,골목상권,1000142,동일로18길,127.0650495,37.53946293,8.0,8.0,351139.0,49384149.0
1053,골목상권,1000143,동일로24길,127.0667275,37.54335431,3.0,3.0,617590.0,30551369.0
1054,골목상권,1000144,뚝섬로23길,127.0664165,37.53716462,1.285714286,1.285714286,388426.0,45304590.0
1055,골목상권,1000732,영신로9길,126.9070023,37.51246823,4.571428571,7.571428571,712758.0,167349497.0
1056,골목상권,1000554,강서로15길,126.8420485,37.53187889,3.571428571,3.571428571,635271.0,23015084.0
1057,골목상권,1000555,강서로17가길,126.8436267,37.53460201,0.0,1.0,282779.0,45304590.0
1058,골목상권,1000556,강서로18길,126.8490002,37.53496039,4.285714286,4.428571429,585891.0,17216543.0
1059,골목상권,1000216,한천로40길,127.0698939,37.57756332,2.0,2.0,244621.0,14472854.0
1060,골목상권,1000168,경희대로3길,127.0506814,37.5924215,2.857142857,6.714285714,154945.0,45304590.0
1061,골목상권,1000169,경희대로4길,127.0539992,37.59260023,14.14285714,19.42857143,625914.0,421396086.0
1062,골목상권,1000170,난계로30길,127.025617,37.57270685,1.0,1.0,146681.0,39128756.0
1063,골목상권,1000022,창신2길,127.0100749,37.57374535,1.833333333,1.833333333,243166.0,45304590.0
1064,골목상권,1000651,우마길,126.8883493,37.48300719,0.0,0.0,149839.0,45304590.0
1065,골목상권,1000616,개봉로3길,126.8538707,37.48578974,4.857142857,7.142857143,194661.0,118619583.0
1066,골목상권,1000518,목동남로4길,126.8666179,37.50873541,2.0,3.142857143,209920.0,108083525.0
1067,골목상권,1000492,양화로1길,126.909637,37.55055559,13.57142857,15.57142857,368619.0,284633776.0
1068,골목상권,1000493,양화진길,126.912583,37.5473953,16.28571429,17.28571429,262747.0,736430513.0
1069,골목상권,1000494,와우산로29가길,126.9278079,37.55419912,13.42857143,14.14285714,215409.0,757914824.0
1070,골목상권,1000495,와우산로29길,126.9290628,37.55561444,18.14285714,20.57142857,248952.0,1644781458.0
1071,골목상권,1000496,와우산로3길,126.9208564,37.54613974,7.571428571,7.571428571,191028.0,319100545.0
1072,골목상권,1000729,영등포로62길,126.9156624,37.5159526,3.0,3.0,457421.0,100289428.0
1073,골목상권,1000501,월드컵로25길,126.9015364,37.55757689,9.428571429,10.42857143,528653.0,109850496.0
1074,골목상권,1000502,월드컵로36길,126.9056783,37.56680647,6.428571429,7.428571429,437261.0,339344759.0
1075,골목상권,1000503,월드컵로7길,126.9101663,37.55270938,5.0,5.0,219573.0,50728864.0
1076,골목상권,1000504,월드컵로8길,126.9146807,37.55363174,12.85714286,13.42857143,411062.0,197068115.0
1077,골목상권,1000688,당산로31길,126.8949931,37.52652282,13.42857143,17.14285714,279145.0,498761263.0
1078,골목상권,1000689,당산로37길,126.897613,37.52995793,8.428571429,15.42857143,172861.0,484907163.0
1079,골목상권,1000830,조원로18길,126.9128619,37.48273048,8.857142857,9.0,241274.0,167637781.0
1080,골목상권,1000062,우사단로10길,127.0006449,37.53179531,5.666666667,5.666666667,340944.0,41295935.0
1081,골목상권,1000063,우사단로14길,126.9983708,37.53373245,2.833333333,4.833333333,268367.0,349715656.0
1082,골목상권,1000028,난계로11길,127.0223211,37.56669788,2.0,4.0,700012.0,184330434.0
1083,골목상권,1000029,난계로21길,127.0226049,37.56933775,1.5,1.5,244635.0,45304590.0
1084,골목상권,1000766,성대로1길,126.9341129,37.50118786,2.428571429,4.0,213585.0,86772152.0
1085,골목상권,1000870,서초대로23길,126.9908636,37.49016855,7.0,9.428571429,312466.0,580051741.0
1086,골목상권,1000245,면목로49길,127.0863489,37.58283226,6.428571429,7.428571429,432749.0,87090669.0
1087,골목상권,1000626,구로동로15길,126.882541,37.48820038,4.0,4.0,156214.0,6656719.0
1088,골목상권,1000627,구로동로28길,126.8885173,37.49169307,1.0,2.0,247774.0,45304590.0
1089,골목상권,1000628,구로동로38길,126.8842833,37.49488757,4.0,5.0,384561.0,9118818.0
1090,골목상권,1000629,구로동로41길,126.8813556,37.49420891,1.428571429,1.428571429,425441.0,45304590.0
1091,골목상권,1000630,구로동로42길,126.883906,37.49756319,1.285714286,1.285714286,326569.0,10308074.0
1092,골목상권,1000871,서초대로25길,126.9930233,37.49006959,9.571428571,12.57142857,258408.0,765314074.0
1093,골목상권,1000841,양지길,126.9307707,37.47101119,3.0,3.0,211733.0,45304590.0
1094,골목상권,1000497,월드컵로10길,126.9128904,37.55550451,18.85714286,20.85714286,480842.0,1525764847.0
1095,골목상권,1000498,월드컵로11길,126.9083308,37.55446491,9.0,9.714285714,336284.0,144232720.0
1096,골목상권,1000581,국회대로7길,126.8582305,37.53010643,0.0,0.0,271178.0,45304590.0
1097,골목상권,1000816,신림로11길,126.9392637,37.46699735,4.714285714,6.714285714,414756.0,39537948.0
1098,골목상권,1000817,신림로28길,126.9356075,37.47278891,6.571428571,6.571428571,472901.0,135636096.0
1099,골목상권,1000818,신림로38길,126.938646,37.475881,4.857142857,4.857142857,294650.0,27672132.0
1100,골목상권,1000819,신림로48길,126.9338386,37.4789148,1.0,2.0,218521.0,45304590.0
1101,골목상권,1000780,관악로10길,126.9542355,37.47669897,5.285714286,5.285714286,634457.0,47046916.0
1102,골목상권,1000781,관악로14길,126.9543813,37.47871729,7.714285714,9.714285714,481613.0,305908915.0
1103,골목상권,1000938,학동로6길,127.0265687,37.51103321,7.571428571,8.571428571,245520.0,53483187.0
1104,골목상권,1000939,학동로77길,127.0481214,37.52030674,4.714285714,5.714285714,362014.0,157530493.0
1105,골목상권,1000613,개봉로20길,126.8597034,37.49271654,0.285714286,1.285714286,300159.0,45304590.0
1106,골목상권,1000614,개봉로23가길,126.858974,37.49570701,2.714285714,7.571428571,349228.0,108458698.0
1107,골목상권,1000615,개봉로2길,126.8578558,37.48908327,7.857142857,8.857142857,230691.0,68753814.0
1108,골목상권,1000533,신목로6길,126.8747069,37.52096188,6.857142857,10.57142857,534095.0,94555920.0
1109,골목상권,1000534,신월로15길,126.8410666,37.52008347,3.285714286,3.285714286,709873.0,31705942.0
1110,골목상권,1000625,공원로6가길,126.8901392,37.50377708,3.857142857,3.857142857,278645.0,132647237.0
1111,골목상권,1000034,동호로10길,127.0131962,37.55666215,8.0,9.0,647423.0,191984763.0
1112,골목상권,1000035,동호로11길,127.0069372,37.55184235,2.333333333,2.333333333,339335.0,45304590.0
1113,골목상권,1000036,동호로15길,127.0082277,37.55543725,3.166666667,3.166666667,223978.0,55855638.0
1114,골목상권,1000384,상계로9가길,127.0686673,37.6595269,9.0,10.0,1095537.0,11915398.0
1115,골목상권,1000217,한천로46길,127.0712337,37.58177917,5.285714286,5.285714286,368153.0,43901848.0
1116,골목상권,1000218,휘경로14길,127.0634772,37.59342442,1.0,1.0,312283.0,22937958.0
1117,골목상권,1000219,휘경로23길,127.0662206,37.59699985,3.0,3.0,456683.0,45304590.0
1118,골목상권,1000220,휘경로2길,127.0605119,37.59511083,8.0,14.71428571,385245.0,1024354935.0
1119,골목상권,1000361,도봉로143길,127.0392934,37.66227933,3.285714286,4.285714286,269320.0,40525974.0
1120,골목상권,1000362,도봉로147길,127.0407567,37.66463039,3.0,4.0,582518.0,28607022.0
1121,골목상권,1000834,청룡길,126.9465676,37.48071425,4.571428571,6.571428571,446062.0,201880372.0
1122,골목상권,1000820,신림로64길,126.9329508,37.48550969,1.857142857,3.571428571,325622.0,294949130.0
1123,골목상권,1000483,성미산로32길,126.9233173,37.56304408,25.57142857,25.57142857,192433.0,547572325.0
1124,골목상권,1000484,성산로4길,126.9083083,37.56361902,8.142857143,8.142857143,350591.0,82700677.0
1125,골목상권,1000847,고무래로8길,127.0104722,37.50065616,9.285714286,16.85714286,673082.0,746572469.0
1126,골목상권,1000848,남부순환로317길,127.0110123,37.48184307,10.0,12.0,340642.0,191781385.0
1127,골목상권,1000849,남부순환로325길,127.0135677,37.48286996,7.142857143,13.85714286,569574.0,1049819575.0
1128,골목상권,1000850,남부순환로339길,127.0213469,37.48431042,6.428571429,7.428571429,277351.0,215502972.0
1129,골목상권,1000851,논현로1길,127.0485649,37.47155309,7.0,8.0,199766.0,246472996.0
1130,골목상권,1001004,천호대로170길,127.1319658,37.53298298,7.142857143,8.142857143,630921.0,25940308.0
1131,골목상권,1001005,천호대로187길,127.1424578,37.53507913,4.0,5.0,532182.0,32890365.0
1132,골목상권,1000424,증산로17길,126.9108341,37.59062375,2.0,3.0,285075.0,5557438.0
1133,골목상권,1000391,갈현로33길,126.9138784,37.62135876,2.857142857,4.142857143,471244.0,37753529.0
1134,골목상권,1000392,갈현로41길,126.9148141,37.62523369,3.285714286,3.285714286,259107.0,11945422.0
1135,골목상권,1000385,석계로1길,127.0627378,37.61639105,7.0,10.14285714,423026.0,335936474.0
1136,골목상권,1000386,한글비석로22길,127.0745048,37.66041533,7.571428571,14.14285714,441639.0,445826947.0
1137,골목상권,1000621,고척로21나길,126.8441917,37.5022838,3.714285714,4.571428571,463566.0,90705308.0
1138,골목상권,1000622,고척로27길,126.8461203,37.50488122,1.428571429,1.428571429,510444.0,5158582.0
1139,골목상권,1000623,고척로27다길,126.848472,37.50525367,3.0,3.0,359176.0,5428767.0
1140,골목상권,1000862,방배로18길,126.9964157,37.48587104,6.0,6.0,303714.0,87962613.0
1141,골목상권,1000246,면목로55길,127.0860677,37.58437316,4.571428571,4.571428571,349840.0,45304590.0
1142,골목상권,1000023,창신5길,127.0120673,37.57437586,1.0,1.0,421145.0,45304590.0
1143,골목상권,1000024,창신길,127.010279,37.57621406,2.166666667,2.166666667,542737.0,45304590.0
1144,골목상권,1000146,뚝섬로48길,127.0765483,37.53121188,5.0,7.0,474216.0,178905973.0
1145,골목상권,1000147,뚝섬로54길,127.0805853,37.52937115,4.0,5.0,273985.0,45123166.0
1146,골목상권,1000148,뚝섬로58길,127.0843314,37.53061192,8.0,8.285714286,336904.0,79779914.0
1147,골목상권,1000149,뚝섬로64길,127.0877045,37.53195195,1.0,2.0,342924.0,68051756.0
1148,골목상권,1000244,면목로48길,127.0915109,37.58235084,4.0,6.285714286,315832.0,23854918.0
1149,골목상권,1000542,중앙로25길,126.8522615,37.51635884,4.0,4.0,235640.0,30618180.0
1150,골목상권,1000802,남현3길,126.9784069,37.47551653,3.571428571,4.0,562820.0,114095451.0
1151,골목상권,1000617,경인로15길,126.8382114,37.49600476,2.142857143,2.857142857,372839.0,28928373.0
1152,골목상권,1000618,경인로31길,126.8500307,37.50058846,7.142857143,7.142857143,209079.0,67223192.0
1153,골목상권,1000725,여의대방로61길,126.9230611,37.51494853,0.0,0.0,302895.0,45304590.0
1154,골목상권,1000726,영등포로25길,126.8973288,37.52265957,7.0,7.0,464817.0,26869683.0
1155,골목상권,1000727,영등포로27길,126.8994789,37.52216587,8.142857143,8.142857143,243685.0,31424375.0
1156,골목상권,1000728,영등포로35길,126.9028392,37.52169115,2.285714286,4.428571429,346761.0,45304590.0
1157,골목상권,1000019,종로65길,127.019641,37.57596059,1.833333333,4.0,525288.0,176824510.0
1158,골목상권,1000020,지봉로8길,127.0165393,37.57641156,1.0,2.0,556541.0,45304590.0
1159,골목상권,1000021,창경궁로35길,127.0012454,37.58707147,11.66666667,13.0,228011.0,152615257.0
1160,골목상권,1000414,은평로20길,126.9337321,37.5993424,0.0,0.571428571,144957.0,45304590.0
1161,골목상권,1000415,은평로3길,126.9146047,37.60037526,6.428571429,8.428571429,399217.0,130353122.0
1162,골목상권,1000033,다산로39길,127.013673,37.56430255,3.333333333,5.333333333,497309.0,57108980.0
1163,골목상권,1000561,강서로47길,126.8316485,37.55315512,6.142857143,7.142857143,529852.0,106122945.0
1164,골목상권,1000562,강서로47라길,126.8329881,37.55130998,3.571428571,3.571428571,419292.0,18767274.0
1165,골목상권,1000837,행운길,126.9602484,37.47976458,8.428571429,11.42857143,737930.0,555297897.0
1166,골목상권,1000838,호암로20길,126.9342665,37.46794074,5.285714286,6.285714286,792935.0,242721401.0
1167,골목상권,1000839,호암로24길,126.9352933,37.47004066,30.57142857,42.57142857,1084135.0,1653067051.0
1168,골목상권,1000731,영등포로84길,126.9220353,37.51161414,6.285714286,8.142857143,444965.0,84466957.0
1169,골목상권,1000822,신사로20길,126.9175483,37.4879687,1.0,1.285714286,422875.0,45304590.0
1170,골목상권,1000823,신원로3길,126.9269963,37.48119033,3.0,4.285714286,598180.0,95157322.0
1171,골목상권,1000824,양녕로6길,126.9493355,37.48375187,1.0,1.0,669752.0,45304590.0
1172,골목상권,1000825,은천로25길,126.9490162,37.48771617,1.857142857,1.857142857,248409.0,10609519.0
1173,골목상권,1000826,인헌길,126.9674538,37.47172978,2.0,3.0,445456.0,9382892.0
1174,골목상권,1000827,장군봉1길,126.9423495,37.48192863,8.428571429,10.28571429,326270.0,149497933.0
1175,골목상권,1000828,장군봉2길,126.9388326,37.4826747,4.857142857,4.857142857,251800.0,60423879.0
1176,골목상권,1000947,백제고분로33길,127.0997856,37.50502039,13.71428571,14.71428571,636619.0,300506167.0
1177,골목상권,1000948,백제고분로34길,127.0994184,37.50097519,9.714285714,10.85714286,535083.0,111397834.0
1178,골목상권,1000582,까치산로4길,126.84556,37.54078541,3.285714286,5.428571429,464223.0,60621993.0
1179,골목상권,1000583,남부순환로11길,126.814406,37.55590435,2.142857143,3.142857143,457840.0,53241389.0
1180,골목상권,1000683,가마산로61길,126.9049171,37.50668212,3.571428571,4.571428571,382201.0,5489905.0
1181,골목상권,1000684,경인로77길,126.8935077,37.51301546,16.14285714,16.14285714,237890.0,73842598.0
1182,골목상권,1000685,경인로80길,126.8950595,37.51139504,2.0,2.0,186242.0,36689864.0
1183,골목상권,1000686,경인로90길,126.9014578,37.51407653,3.0,3.0,132611.0,45304590.0
1184,골목상권,1000399,연서로11길,126.9129426,37.60785226,5.142857143,5.142857143,463801.0,56166198.0
1185,골목상권,1000400,연서로13길,126.9137438,37.61037562,3.0,3.0,266894.0,24726363.0
1186,골목상권,1000401,연서로16길,126.918038,37.60880195,2.857142857,2.857142857,722216.0,6343531.0
1187,골목상권,1000619,경인로35길,126.8531651,37.4997004,3.428571429,3.857142857,317947.0,27676213.0
1188,골목상권,1000620,경인로47길,126.8654099,37.50118362,6.0,12.0,341917.0,400303228.0
1189,골목상권,1000283,솔샘로6길,127.0065461,37.60937082,0.714285714,1.714285714,177578.0,45304590.0
1190,골목상권,1000284,아리랑로4길,127.0176871,37.59532324,7.285714286,8.285714286,396709.0,107820848.0
1191,골목상권,1000030,다산로33길,127.0123371,37.56253675,5.166666667,5.166666667,783498.0,3350081.0
1192,골목상권,1000031,다산로36길,127.0194673,37.56123835,5.333333333,5.333333333,367415.0,65301637.0
1193,골목상권,1000032,다산로38길,127.0169324,37.56259925,7.5,10.0,458302.0,102112896.0
1194,골목상권,1000080,한강대로52길,126.9721682,37.53159381,13.5,13.5,317018.0,526636358.0
1195,골목상권,1000081,한강대로62길,126.9738306,37.53381065,12.16666667,14.16666667,174497.0,227596614.0
