,code,station,07-10 on avg,07-10 off avg,10-17 on avg,10-17 off avg,17-22 on avg,17-22 off avg,lat,long,07-10 totavg,10-17 totavg,17-22 totavg,commute,Total,com,coms,many75,trans
1267,4886,풍림아이원아파트후문,28.46376812,27.62318841,20.77639752,51.27950311,19.7826087,119.3652174,37.56020681,127.0268431,28.04347826,36.02795031,69.57391304,97.6173913,133.6453416,0.730421204,1,0,0
1268,4887,응봉역.광희중학교,43.41666667,20.19791667,27.20089286,28.71875,34.73125,53.21875,37.55182433,127.0355466,31.80729167,27.95982143,43.975,75.78229167,103.7421131,0.730487257,1,0,1
1269,4888,대림강변타운아파트A상가,196.3333333,6.6875,29.48214286,32.36607143,20.9125,95.2875,37.5546281,127.0358684,101.5104167,30.92410714,58.1,159.6104167,190.5345238,0.837698142,1,0,1
1270,4889,리버그린동아아파트정문,417.9583333,2.208333333,90.42857143,5.919642857,39.8,8.2,37.553483,127.0375192,210.0833333,48.17410714,24,234.0833333,282.2574405,0.829325643,1,0,0
1271,4890,서울숲리버뷰자이아파트제2주차장,193.8444444,9.777777778,37.17142857,7.142857143,19.38666667,6.133333333,37.55635234,127.0393651,101.8111111,22.15714286,12.76,114.5711111,136.728254,0.837947592,1,0,0
1272,4891,서울숲리버뷰자이아파트제2주차장,12.4,15.75555556,5.533333333,53.38095238,4.586666667,155.9066667,37.55630562,127.0392595,14.07777778,29.45714286,80.24666667,94.32444444,123.7815873,0.762023226,1,0,0
1273,4892,서울숲리버뷰자이아파트제1주차장,28.4375,11.85416667,3.294642857,48.44642857,3.1375,131.675,37.55416241,127.0390069,20.14583333,25.87053571,67.40625,87.55208333,113.422619,0.77191026,1,0,0
1274,4893,왕십리로교차로,6.764705882,58.7254902,17.34453782,41.04201681,44.02352941,75.57647059,37.55772707,127.0390032,32.74509804,29.19327731,59.8,92.54509804,121.7383754,0.760196592,1,0,0
1275,4894,왕십리로교차로,11.39215686,94.33333333,5.319327731,26.42016807,10.04705882,16,37.5577652,127.0391115,52.8627451,15.8697479,13.02352941,65.88627451,81.75602241,0.805888943,1,0,0
1276,4895,리버그린동아아파트,6.725490196,19.15686275,1.369747899,68.09243697,1.870588235,237.6823529,37.55329591,127.0383415,12.94117647,34.73109244,119.7764706,132.7176471,167.4487395,0.792586719,1,0,0
1277,4896,서울숲리버뷰자이아파트제1주차장,126.1388889,1.777777778,24.36904762,2.511904762,18.63333333,5.366666667,37.55469932,127.039346,63.95833333,13.44047619,12,75.95833333,89.39880952,0.849657101,1,0,0
1278,4897,왕십리역6-1번출구,615.5,462.1666667,271.9285714,224.3928571,169.8166667,129.55,37.56106301,127.0377868,538.8333333,248.1607143,149.6833333,688.5166667,936.677381,0.735062766,1,1,1
1279,4898,행당동서울숲더샵,45.30555556,26.33333333,23.08333333,31.16666667,8.966666667,23.75,37.55779373,127.0399242,35.81944444,27.125,16.35833333,52.17777778,79.30277778,0.657956496,0,0,1
1280,4899,행당동서울숲더샵,4.861111111,13.33333333,12.19047619,28.39285714,16.63333333,51.15,37.55814546,127.0392784,9.097222222,20.29166667,33.89166667,42.98888889,63.28055556,0.679338045,0,0,0
1281,4904,한양대학교병원본관1층,9.916666667,241.1388889,18.01190476,94.33333333,27.86666667,32.61666667,37.55945752,127.0437075,125.5277778,56.17261905,30.24166667,155.7694444,211.9420635,0.734962385,1,0,0
1282,4905,한양대학교병원본관1층,16.61111111,1.5,44.29761905,4.357142857,31.78333333,4.883333333,37.55945313,127.0436342,9.055555556,24.32738095,18.33333333,27.38888889,51.71626984,0.529599079,0,0,0
1283,4906,한양대학교병원응급실,27.69444444,447.1111111,32.79761905,148.4642857,45.16666667,159.7,37.55989644,127.0445586,237.4027778,90.63095238,102.4333333,339.8361111,430.4670635,0.789459032,1,0,0
1284,4907,한양대학교류마티스병원동관,102.5555556,135.9166667,144.3690476,98.36904762,267.3,24.25,37.55983359,127.0446476,119.2361111,121.3690476,145.775,265.0111111,386.3801587,0.68588178,0,0,1
1285,4908,한양대학교백남학술정보관,0.944444444,135.4444444,4.023809524,111.25,10.23333333,27.65,37.55904652,127.0447171,68.19444444,57.63690476,18.94166667,87.13611111,144.7730159,0.601880886,0,0,0
1286,4909,한양대학교종합기술연구원,8.777777778,26.77777778,53.5,15.42857143,104.5333333,8.8,37.55901806,127.0448376,17.77777778,34.46428571,56.66666667,74.44444444,108.9087302,0.683548916,0,0,0
1287,4910,한양대학교생활과학대학,15.11111111,270.7777778,81.05952381,162.4761905,185.7166667,50.36666667,37.55688834,127.0463104,142.9444444,121.7678571,118.0416667,260.9861111,382.7539683,0.681863894,0,0,0
1288,4911,한양대학교정문,4.555555556,6.833333333,16.33333333,19.23809524,25.36666667,27.6,37.55795404,127.0419315,5.694444444,17.78571429,26.48333333,32.17777778,49.96349206,0.644025797,0,0,1
1289,4912,한양대학교제2의학관,27.66666667,38.47222222,24.28571429,18.25,8.966666667,10.58333333,37.55881532,127.0419242,33.06944444,21.26785714,9.775,42.84444444,64.11230159,0.66827182,0,0,1
1290,4913,한양대학교동문회관,8.583333333,3.75,28.0952381,13.05952381,33.85,16.45,37.55883291,127.0418226,6.166666667,20.57738095,25.15,31.31666667,51.89404762,0.603473194,0,0,0
1291,4914,한양대학교정문,204.2222222,26.22222222,118.6190476,24.45238095,54.06666667,14.21666667,37.55777064,127.0420581,115.2222222,71.53571429,34.14166667,149.3638889,220.8996032,0.676161871,0,0,0
1292,5001,군자교입구,458.2045455,273.6060606,240.3311688,184.9599567,246.3833333,273.1984848,37.55873152,127.0756403,365.905303,212.6455628,259.7909091,625.6962121,838.3417749,0.746349795,1,1,1
1293,5002,군자교입구,268.0176768,224.3989899,168.965368,237.7900433,190.9106061,376.3484848,37.55876459,127.0748828,246.2083333,203.3777056,283.6295455,529.8378788,733.2155844,0.722622227,0,1,1
1294,5003,군자역4번출구.용마초등학교,328.956743,240.0992366,230.1810251,225.3249727,267.7038168,297.3312977,37.55606513,127.0824525,284.5279898,227.7529989,282.5175573,567.0455471,794.798546,0.713445627,0,1,1
1295,5004,군자역5번출구.용마초등학교,372.7201018,276.2010178,271.8756816,264.0676118,382.4396947,360.578626,37.55617936,127.081539,324.4605598,267.9716467,371.5091603,695.9697201,963.9413668,0.722004205,0,1,1
1296,5005,중곡동입구삼거리,367.5130208,265.0703125,173.375,202.2209821,148.6453125,251.7765625,37.55449163,127.0865475,316.2916667,187.7979911,200.2109375,516.5026042,704.3005952,0.733355342,1,1,1
1297,5006,어린이대공원후문아차산역,466.8231884,333.1942029,359.2795031,326.9950311,349.7443478,470.1269565,37.55124777,127.0902385,400.0086957,343.1372671,409.9356522,809.9443478,1153.081615,0.70241719,0,1,1
1298,5007,어린이대공원후문아차산역,555.8356808,405.2605634,384.4356137,403.6307847,454.8788732,462.1295775,37.55240618,127.0891987,480.5481221,394.0331992,458.5042254,939.0523474,1333.085547,0.70442017,0,1,1
1299,5008,중곡동입구삼거리,181.8139535,109.7157623,84.30675526,147.9490587,101.2744186,211.1348837,37.55489029,127.0849042,145.7648579,116.127907,156.2046512,301.969509,418.097416,0.722246772,0,0,0
1300,5009,새밭교회,268.1666667,211.2708333,130.1279762,198.2529762,112.7083333,311.0291667,37.54892166,127.0935005,239.71875,164.1904762,211.86875,451.5875,615.7779762,0.733360915,1,0,0
1301,5010,새밭교회,336.0694444,314.1944444,165.375,209.4791667,176.4583333,285.3666667,37.54903774,127.0926649,325.1319444,187.4270833,230.9125,556.0444444,743.4715278,0.74790281,1,1,1
1302,5011,광나루역,586.3472222,291.6805556,577.8392857,257.9613095,623.4375,364.15,37.54561673,127.1033376,439.0138889,417.9002976,493.79375,932.8076389,1350.707937,0.690606469,0,1,0
1303,5012,광나루역,336.6111111,704.5347222,245.8154762,521.0863095,321.7791667,566.85,37.5454441,127.1034046,520.5729167,383.4508929,444.3145833,964.8875,1348.338393,0.715612271,0,1,0
1304,5101,군자교,61.67195767,52.88888889,45.92970522,58.31519274,76.76825397,129.0507937,37.56157775,127.0750847,57.28042328,52.12244898,102.9095238,160.1899471,212.3123961,0.75450115,1,0,1
1305,5102,군자교,67.73958333,39.94270833,42.578125,24.125,32.65625,33.7875,37.56234094,127.0753578,53.84114583,33.3515625,33.221875,87.06302083,120.4145833,0.723027215,0,0,0
1306,5103,메리놀외방선교회,97.5,313.9791667,78.6875,131.0357143,63.275,112.55625,37.55921116,127.0775411,205.7395833,104.8616071,87.915625,293.6552083,398.5168155,0.736870307,1,0,0
1307,5104,메리놀외방선교회,99.17361111,57.68055556,120.3571429,83.05654762,284.8375,157.7166667,37.55911547,127.0775487,78.42708333,101.7068452,221.2770833,299.7041667,401.4110119,0.746626669,1,0,1
1308,5105,중곡1동주민센터입구,53.47222222,64.39583333,41.02380952,93.52678571,51.89166667,176.8875,37.56029476,127.078201,58.93402778,67.27529762,114.3895833,173.3236111,240.5989087,0.720384028,0,0,0
1309,5106,중곡1동주민센터입구,177.1770833,256.1875,103.8169643,84.93303571,62.775,78.0625,37.5609461,127.0785052,216.6822917,94.375,70.41875,287.1010417,381.4760417,0.752605696,1,0,1
1310,5107,중곡1동사거리,90.8125,96.80555556,64.19642857,180.3839286,83.925,272.95,37.56247632,127.0794073,93.80902778,122.2901786,178.4375,272.2465278,394.5367063,0.690041062,0,0,0
1311,5108,중곡1동사거리,289.15625,87.25,146.6964286,65.25446429,111.84375,86.51875,37.56261623,127.0794125,188.203125,105.9754464,99.18125,287.384375,393.3598214,0.730589042,1,0,0
1312,5109,중마초등학교.중곡제일골목시장앞,151.5625,104.3958333,229.3794643,161.4732143,267.78125,240.325,37.5652447,127.0809046,127.9791667,195.4263393,254.053125,382.0322917,577.458631,0.66157517,0,0,1
1313,5111,용마사거리,468.3229167,147.3854167,373.0535714,79.90178571,273.0875,90.3375,37.56236858,127.0819134,307.8541667,226.4776786,181.7125,489.5666667,716.0443452,0.683709982,0,1,0
1314,5112,중곡2동주민센터앞,182.6979167,106.7708333,140.8839286,50.44642857,101.7625,38.196875,37.55986218,127.0809138,144.734375,95.66517857,69.9796875,214.7140625,310.3792411,0.691779714,0,0,0
1315,5113,중곡2동주민센터앞,23.00520833,61.16145833,33.75669643,106.3147321,56.4625,218.303125,37.55987451,127.0810625,42.08333333,70.03571429,137.3828125,179.4661458,249.5018601,0.719297827,0,0,0
1316,5114,중곡동성당앞,105.3802083,58.515625,58.66294643,111.9241071,78.7625,171.8375,37.56292789,127.0827382,81.94791667,85.29352679,125.3,207.2479167,292.5414435,0.708439509,0,0,0
1317,5115,국립서울병원앞,74.703125,91.90104167,32.14732143,57.01785714,37.634375,73.765625,37.56391836,127.083271,83.30208333,44.58258929,55.7,139.0020833,183.5846726,0.757155166,1,0,0
1318,5116,중곡동종점,525.6028369,172.5886525,271.6595745,107.118541,162.9489362,135.6297872,37.56207839,127.0871174,349.0957447,189.3890578,149.2893617,498.3851064,687.7741641,0.724634818,0,1,0
1319,5117,중곡보건지소,173.5729167,156.9166667,122.5848214,140.9598214,123.9875,207.0375,37.55968287,127.0871446,165.2447917,131.7723214,165.5125,330.7572917,462.5296131,0.715105114,0,0,1
1320,5118,신성시장앞,749.90625,238.984375,465.4776786,216.6071429,316.7,199.9125,37.55832503,127.0877592,494.4453125,341.0424107,258.30625,752.7515625,1093.793973,0.688202331,0,1,0
1321,5119,중곡우체국앞,63.125,84.26041667,26.02232143,140.4955357,36.00625,159.90625,37.56143417,127.0839381,73.69270833,83.25892857,97.95625,171.6489583,254.9078869,0.673376412,0,0,0
1322,5120,면곡시장,63.85964912,31.46666667,35.50977444,38.77593985,48.74947368,83.15789474,37.56976908,127.0796079,47.66315789,37.14285714,65.95368421,113.6168421,150.7596992,0.753628739,1,0,1
1323,5121,면곡시장,111.4583333,71.32083333,69.6,40.87857143,62.47,59.1375,37.57027402,127.0795988,91.38958333,55.23928571,60.80375,152.1933333,207.432619,0.7337001,1,0,0
1324,5122,중곡아파트,82.89300412,51.58436214,61.74955908,56.25573192,83.04938272,117.8024691,37.56643222,127.0778111,67.23868313,59.0026455,100.4259259,167.6646091,226.6672546,0.739694886,1,0,1
1325,5123,중곡아파트,95.1875,72.51666667,48.09285714,36.90357143,42.8125,57.5725,37.56576638,127.07726,83.85208333,42.49821429,50.1925,134.0445833,176.5427976,0.759275287,1,0,1
1326,5124,중마초등학교.중곡제일골목시장앞,368.5,70.88020833,264.1004464,85.25669643,177.509375,77.98125,37.56550453,127.0809767,219.6901042,174.6785714,127.7453125,347.4354167,522.1139881,0.665439779,0,0,0
1327,5125,중곡역입구,81.95833333,66.09375,98.30357143,114.71875,114.09375,200.33125,37.5663698,127.0815311,74.02604167,106.5111607,157.2125,231.2385417,337.7497024,0.684644694,0,0,1
1328,5126,중곡역입구,231.484375,117.4739583,139.2611607,110.0803571,111.01875,108.91875,37.56685895,127.0817243,174.4791667,124.6707589,109.96875,284.4479167,409.1186756,0.695269939,0,0,1
1329,5127,중곡3동주민센터앞,138.5104167,62.875,133.2544643,113.9375,138.6625,212.74375,37.56866122,127.082805,100.6927083,123.5959821,175.703125,276.3958333,399.9918155,0.691003722,0,0,1
1330,5128,중곡3동주민센터앞,325.390625,77.390625,198.8236607,83.98214286,139.68125,111.55,37.56849622,127.0826285,201.390625,141.4029018,125.615625,327.00625,468.4091518,0.698120967,0,0,0
1331,5129,면곡시장앞,344.6302083,76.390625,161.9486607,103.1941964,123.890625,159.225,37.57062663,127.0832184,210.5104167,132.5714286,141.5578125,352.0682292,484.6396577,0.726453611,0,0,0
1332,5130,면곡시장앞,107.8020833,57.30208333,129.7321429,89.13839286,119.2625,174.1125,37.5708985,127.0833311,82.55208333,109.4352679,146.6875,229.2395833,338.6748512,0.676872176,0,0,1
1333,5131,용암사입구,158.8333333,142.7526882,127.7695853,111.3064516,75.26129032,141.8580645,37.56792047,127.086097,150.7930108,119.5380184,108.5596774,259.3526882,378.8907066,0.684505277,0,0,1
1334,5132,용곡삼거리,58.61458333,21.703125,44.79464286,45.84821429,38.05,109.465625,37.56796644,127.0854963,40.15885417,45.32142857,73.7578125,113.9166667,159.2380952,0.715385766,0,0,1
1335,5133,중곡역,32.578125,143.2395833,55.43303571,72.99330357,128.046875,111.578125,37.56608095,127.0844446,87.90885417,64.21316964,119.8125,207.7213542,271.9345238,0.763865328,1,0,1
1336,5134,대원고교앞,272.265625,129.0520833,244.5915179,76.55580357,185.853125,99.603125,37.56397602,127.0868058,200.6588542,160.5736607,142.728125,343.3869792,503.9606399,0.681376584,0,0,0
1337,5135,용암사입구,103.8064516,91.15053763,91.77880184,150.5391705,117.9483871,261.8064516,37.56785579,127.0862661,97.47849462,121.1589862,189.8774194,287.355914,408.5149002,0.703415993,0,0,0
1338,5136,대원고교앞,101.5,153.5833333,117.2321429,161.2589286,142.98125,247.68125,37.5641916,127.0868946,127.5416667,139.2455357,195.33125,322.8729167,462.1184524,0.698679992,0,0,1
1339,5137,중곡동종점,178.2083333,441.8020833,117.3348214,242.9107143,121.2375,456.15625,37.56267789,127.087144,310.0052083,180.1227679,288.696875,598.7020833,778.8248512,0.768724935,1,1,0
1340,5138,신성시장,441.3229167,326.09375,420.2633929,427.2589286,496.8625,721.25,37.55842317,127.0878522,383.7083333,423.7611607,609.05625,992.7645833,1416.525744,0.700844716,0,1,1
1341,5139,중곡동입구,231.7361111,243.3888889,296.3125,397.8333333,507.3666667,584.7041667,37.55418751,127.088584,237.5625,347.0729167,546.0354167,783.5979167,1130.670833,0.693038056,0,1,1
1342,5140,어린이대공원앞,93.98511905,99.99702381,92.5127551,128.307398,104.7910714,202.9303571,37.55207415,127.0769332,96.99107143,110.4100765,153.8607143,250.8517857,361.2618622,0.694376606,0,0,1
1343,5141,능동사거리.군자역,132.1315789,91.0380117,117.3508772,155.9874687,145.1807018,272.4964912,37.5552147,127.078509,111.5847953,136.6691729,208.8385965,320.4233918,457.0925647,0.70100329,0,0,1
1344,5142,구의사거리.광진소방서앞,411.0104167,183.7395833,258.6205357,126.3392857,205.25,175.41875,37.54520739,127.0839734,297.375,192.4799107,190.334375,487.709375,680.1892857,0.717020078,0,0,0
1345,5143,어린이회관,69.48958333,365.4479167,78.74553571,251.0669643,90.15,328.41875,37.54616002,127.0773142,217.46875,164.90625,209.284375,426.753125,591.659375,0.721281776,0,0,0
1346,5144,구의사거리.광진소방서앞,145.53125,441.09375,68.26785714,234.8348214,61.76875,399.55,37.54504044,127.0845921,293.3125,151.5513393,230.659375,523.971875,675.5232143,0.775653396,1,0,0
1347,5145,광진경찰서,407.0591017,389.5839243,216.8794326,192.6342452,148.1078014,203.4879433,37.54150013,127.0838138,398.321513,204.7568389,175.7978723,574.1193853,778.8762242,0.73711248,1,1,1
1348,5146,광진경찰서,326.2025316,100.0843882,201.60217,84.20614828,164.2607595,159.0658228,37.54310313,127.0845869,213.1434599,142.9041591,161.6632911,374.8067511,517.7109102,0.723969195,0,0,0
1349,5147,광진경찰서,245.5520833,87.47916667,175.2723214,121.4553571,156.36875,215.8,37.54224421,127.0842307,166.515625,148.3638393,186.084375,352.6,500.9638393,0.703843217,0,0,1
1350,5148,광진구청,276.7037037,218.2708333,317.3769841,193.7043651,457.7125,295.2402778,37.53897619,127.0833859,247.4872685,255.5406746,376.4763889,623.9636574,879.504332,0.709449214,0,1,0
1351,5149,구의역2번출구,194.453125,120.765625,260.0424107,75.24776786,460.296875,83.0375,37.5376658,127.0879931,157.609375,167.6450893,271.6671875,429.2765625,596.9216518,0.719150597,0,0,0
1352,5150,구의시장삼거리,285.6458333,182.1770833,131.125,243.9642857,134.39375,396.2625,37.5447676,127.0891154,233.9114583,187.5446429,265.328125,499.2395833,686.7842262,0.726923485,0,1,0
1353,5151,구의2동주민센터입구,310.4875,191.65,155.8910714,134.0732143,139.5375,172.155,37.54917048,127.0898966,251.06875,144.9821429,155.84625,406.915,551.8971429,0.737302241,1,0,1
1354,5152,구의2동주민센터입구,172.975945,196.8075601,95.17083947,186.7997054,103.771134,284.0804124,37.54868042,127.0895323,184.8917526,140.9852725,193.9257732,378.8175258,519.8027982,0.728771617,0,0,0
1355,5153,구의사거리,202.4483776,255.1327434,124.5714286,150.8217446,107.380531,173.0300885,37.54559815,127.0858192,228.7905605,137.6965866,140.2053097,368.9958702,506.6924568,0.728244254,0,0,1
1356,5154,구의사거리,182.0737463,98.94100295,152.7724399,116.5486726,171.8053097,187.4070796,37.54584927,127.0863043,140.5073746,134.6605563,179.6061947,320.1135693,454.7741256,0.703895739,0,0,1
1357,5155,구의시장삼거리,388.2395833,114.3333333,247.2767857,85.86160714,190.6125,189.53125,37.54490378,127.0890444,251.2864583,166.5691964,190.071875,441.3583333,607.9275298,0.726004847,0,0,0
1358,5157,현대아파트앞,272.7430556,119.2777778,148.9345238,93.04464286,212.9666667,127.2875,37.53958824,127.0942173,196.0104167,120.9895833,170.1270833,366.1375,487.1270833,0.751626244,1,0,0
1359,5158,광진우체국,34.38020833,153.5989583,50.21428571,140.953125,47.4875,103.671875,37.53798481,127.0908229,93.98958333,95.58370536,75.5796875,169.5692708,265.1529762,0.639514869,0,0,0
1360,5162,테크노마트앞.강변역,441.4918033,454.8306011,561.9437939,421.9297424,867.4459016,351.2393443,37.536515,127.093923,448.1612022,491.9367681,609.342623,1057.503825,1549.440593,0.682506854,0,1,1
1361,5163,현대2단지,38.58333333,326.71875,33.00446429,201.8348214,33.93125,185.775,37.5379114,127.096734,182.6510417,117.4196429,109.853125,292.5041667,409.9238095,0.713557397,0,0,0
1362,5164,올림픽대교북단사거리,213.3333333,120.1666667,92.82142857,154.4017857,102.2833333,197.7375,37.54344275,127.0932822,166.75,123.6116071,150.0104167,316.7604167,440.3720238,0.719301862,0,0,0
1363,5165,올림픽대교북단사거리,302.7222222,117.9513889,201.7678571,96.5327381,237.2541667,177.3166667,37.54332761,127.0935981,210.3368056,149.1502976,207.2854167,417.6222222,566.7725198,0.73684275,1,0,0
1364,5168,광나루역.극동아파트,92.39583333,245.4375,55.50892857,220.9821429,43.45,313.45,37.54358733,127.1029308,168.9166667,138.2455357,178.45,347.3666667,485.6122024,0.715317006,0,0,0
1365,5169,광나루역.극동아파트,708.9166667,64.14583333,403.75,69.67857143,471.4375,51.8875,37.543899,127.1031165,386.53125,236.7142857,261.6625,648.19375,884.9080357,0.732498434,1,1,0
1366,5175,광진구청,230.7314815,505.5,197.9384921,290.953373,224.0763889,276.9777778,37.53850235,127.0833389,368.1157407,244.4459325,250.5270833,618.6428241,863.0887566,0.716777758,0,1,1
1367,5176,자양사거리,326.7291667,101.2083333,363.0178571,85.79464286,363.56875,116.58125,37.53683767,127.0825837,213.96875,224.40625,240.075,454.04375,678.45,0.669236863,0,0,0
1368,5177,자양사거리,80.76041667,151.4583333,64.05803571,224.9598214,63.56875,262.9125,37.53677464,127.0822444,116.109375,144.5089286,163.240625,279.35,423.8589286,0.65906362,0,0,0
1369,5178,자양초등학교앞,331.5104167,146.1145833,138.96875,132.6517857,123.7375,122.11875,37.53779459,127.0786397,238.8125,135.8102679,122.928125,361.740625,497.5508929,0.72704246,0,0,1
1370,5179,자양초등학교앞,156.7395833,191.5416667,82.59375,185.8973214,85.45625,227.91875,37.53760459,127.0788445,174.140625,134.2455357,156.6875,330.828125,465.0736607,0.711345649,0,0,0
1371,5180,건국대학교앞,123.3819444,567.2222222,134.6369048,455.8690476,143.1916667,358.6458333,37.53883,127.074457,345.3020833,295.2529762,250.91875,596.2208333,891.4738095,0.668803533,0,1,0
1372,5183,자양미소약국.자양골목시장,344.8177083,159.3645833,172.7857143,235.3883929,137.934375,430.3,37.53270947,127.0772631,252.0911458,204.0870536,284.1171875,536.2083333,740.2953869,0.724316729,0,1,1
1373,5185,국민은행자양지점앞,494.59375,225.90625,261.75,376.0558036,168.5,745.990625,37.53148085,127.0813947,360.25,318.9029018,457.2453125,817.4953125,1136.398214,0.719373985,0,1,1
1374,5187,자양아파트앞,304.4861111,213.6180556,234.1636905,349.9970238,251.1208333,712.8625,37.53207816,127.0846842,259.0520833,292.0803571,481.9916667,741.04375,1033.124107,0.717284346,0,1,1
1375,5188,자양동잠실대교북단,524.3779762,227.0357143,218.122449,177.2589286,208.9964286,230.4375,37.53301153,127.0849572,375.7068452,197.6906888,219.7169643,595.4238095,793.1144983,0.7507413,1,1,1
1376,5189,신자초등학교앞,757.734375,28.44791667,312.0245536,38.16294643,251.03125,117.459375,37.5303754,127.0749857,393.0911458,175.09375,184.2453125,577.3364583,752.4302083,0.767295693,1,1,0
1377,5190,자양미소약국.자양골목시장,841.265625,113.125,365.328125,159.4888393,311.11875,305.296875,37.53276737,127.0769038,477.1953125,262.4084821,308.2078125,785.403125,1047.811607,0.749565208,1,1,0
1378,5191,국민은행자양지점앞,1158.984375,122.9375,491.1495536,172.2433036,308.93125,367.540625,37.53159223,127.0807667,640.9609375,331.6964286,338.2359375,979.196875,1310.893304,0.746969164,1,1,0
1379,5192,동서울우편집중국앞,91.11011905,217.5267857,79.28571429,132.0102041,111.4178571,182.6714286,37.53522017,127.0841616,154.3184524,105.6479592,147.0446429,301.3630952,407.0110544,0.740429755,1,0,0
1380,5193,자양아파트앞,705.8020833,209.1770833,354.2321429,126.6964286,270.090625,175.64375,37.53200743,127.0846501,457.4895833,240.4642857,222.8671875,680.3567708,920.8210565,0.738858833,1,1,0
1381,5194,자양동잠실대교북단,327.3715278,238.21875,176.3705357,203.8764881,166.4104167,464.41875,37.53205686,127.0857202,282.7951389,190.1235119,315.4145833,598.2097222,788.3332341,0.758828496,1,1,1
1382,5199,구의역3번출구,28.90625,176.578125,31.953125,144.6026786,72.64375,183.921875,37.53762201,127.0882469,102.7421875,88.27790179,128.2828125,231.025,319.3029018,0.723529284,0,0,0
1383,5200,국민은행신자양지점,140.5416667,38.65416667,110.3125,70.675,109.535,118.9325,37.53568163,127.0669187,89.59791667,90.49375,114.23375,203.8316667,294.3254167,0.692538446,0,0,0
1384,5201,신양초등학교앞,92.27083333,82.11111111,77.19940476,122.0505952,120.9458333,207.5708333,37.53504894,127.0693476,87.19097222,99.625,164.2583333,251.4493056,351.0743056,0.716228165,0,0,0
1385,5202,신양초등학교앞,212,75.04166667,134.2276786,40.17857143,123.2,32.7625,37.53526457,127.0689616,143.5208333,87.203125,77.98125,221.5020833,308.7052083,0.717519748,0,0,0
1386,5203,뚝도변전소앞,149.1666667,242.2625,139.2892857,156.3410714,174.215,201.6,37.53610605,127.0689181,195.7145833,147.8151786,187.9075,383.6220833,531.4372619,0.721857707,0,0,1
1387,5204,건대역,430.7041667,851.3416667,478.2303571,341.1517857,993.8975,335.79,37.53859932,127.070056,641.0229167,409.6910714,664.84375,1305.866667,1715.557738,0.761190741,1,1,1
1388,5205,건국대학교앞,190.0294118,141.245098,345.4327731,129.2647059,555.2794118,163.0323529,37.53857692,127.0749276,165.6372549,237.3487395,359.1558824,524.7931373,762.1418768,0.688576698,0,1,0
1389,5209,신자초등학교앞,0.5,122.1927083,0.40625,171.7388393,0.88125,334.51875,37.53072581,127.0749768,61.34635417,86.07254464,167.7,229.0463542,315.1188988,0.726856926,0,0,0
1390,5210,자양우성아파트앞,149.0833333,102.8541667,55.19940476,147.0505952,35.14583333,379.0958333,37.53383697,127.0735984,125.96875,101.125,207.1208333,333.0895833,434.2145833,0.767108237,1,0,0
1391,5211,자양우성아파트앞,627.3819444,52.38194444,178.1547619,56.48511905,109.7208333,92.8,37.53395731,127.0734122,339.8819444,117.3199405,101.2604167,441.1423611,558.4623016,0.789923259,1,0,0
1392,5212,자양고교앞,352.4166667,104.1527778,175.5505952,79.72321429,123.4208333,98.74583333,37.53462058,127.0711904,228.2847222,127.6369048,111.0833333,339.3680556,467.0049603,0.726690473,0,0,0
1393,5213,자양고교앞,117.7083333,127.5,80.05952381,163.485119,57.57916667,365.8458333,37.53447623,127.0714303,122.6041667,121.7723214,211.7125,334.3166667,456.0889881,0.733007539,1,0,0
1394,5214,대동아파트앞,75.625,84.17916667,41.38392857,115.0107143,42.215,143.29,37.53643587,127.0689379,79.90208333,78.19732143,92.7525,172.6545833,250.8519048,0.688272961,0,0,0
1395,5215,국민은행신자양지점,195.2625,109.3333333,123.7732143,131.7464286,98.7125,145.5725,37.5356938,127.0673249,152.2979167,127.7598214,122.1425,274.4404167,402.2002381,0.682347723,0,0,1
1396,5216,노룬산시장,138.6597938,99.65635739,102.7584683,122.167894,172.0845361,222.4082474,37.53954035,127.0625864,119.1580756,112.4631811,197.2463918,316.4044674,428.8676485,0.737767161,1,0,1
1397,5217,건대입구역,46.8625731,126.0584795,93.18295739,183.4887218,178.2719298,357.7964912,37.54093868,127.0673386,86.46052632,138.3358396,268.0342105,354.4947368,492.8305764,0.719303456,0,0,0
1398,5218,건대역,392.1875,1078.533333,450.0375,673.7428571,970.25,570.97,37.53905502,127.0701444,735.3604167,561.8901786,770.61,1505.970417,2067.860595,0.728274633,0,1,1
1399,5219,노룬산시장앞,113.5,105.5333333,64.71428571,68.5,49.365,88.5325,37.5368259,127.0629531,109.5166667,66.60714286,68.94875,178.4654167,245.0725595,0.728214603,0,0,1
1400,5220,영동대교북단,156.8607306,146.5182648,123.1076321,213.276908,176.4205479,424.3136986,37.53664182,127.060954,151.6894977,168.1922701,300.3671233,452.056621,620.2488911,0.728831002,0,0,0
1401,5221,노룬산시장앞,141.2625,24.05,103.4017857,66.03571429,158.4875,100.8775,37.53671658,127.0629456,82.65625,84.71875,129.6825,212.33875,297.0575,0.714806898,0,0,0
1402,5222,신양초등학교앞,252.15625,8.364583333,161.9598214,18.8125,227.20625,29.6375,37.53408447,127.0680533,130.2604167,90.38616071,128.421875,258.6822917,349.0684524,0.741064653,1,0,0
